file_id	file_name	case_id	submitter_id	sample_type	sample_id
81c1c24c-3e3f-4915-8853-46e8a7c82ba1	071a05c1-f9df-4e68-b73e-8f6716d75d52.methylation_array.sesame.level3betas.txt	16fc3677-0393-4ed1-ad3f-c8355f056369	TCGA-5L-AAT1	Primary Tumor	a31dec9b-3626-4cb0-8265-1425d5ce1c1e
c53cc045-bced-4c5f-97e7-b17ab835ef23	d8c6fdeb-4aba-4a11-b62e-d587dadbcc62.methylation_array.sesame.level3betas.txt	d093173f-08ab-4138-bf3c-399c45a6e163	TCGA-AR-A2LR	Primary Tumor	9f55d4c8-5e41-4ffe-b819-1d8bfd06927b
6182d009-5001-4987-b5b0-c9def8d788b5	ffc8fa8f-f6f7-4b8a-9773-b29dc0a60410.methylation_array.sesame.level3betas.txt	1502c7d7-1535-4e56-9f34-30623acd50d5	TCGA-B6-A1KC	Primary Tumor	018b2eaa-216b-4726-a26e-ac726f4b47d3
8e48755a-490f-45b4-b1bf-0fbf09485177	27fe0b6c-1b76-400b-a0ef-9405f833c482.methylation_array.sesame.level3betas.txt	d0b78f3f-a198-437a-ab8c-204345d3b75d	TCGA-AQ-A0Y5	Primary Tumor	f5675b71-ed1b-4fdb-be07-d627dc98ed88
b04f614a-9de5-4f89-84fc-85509bf524c7	a3faa9fb-cbea-4ae5-8bf4-ca9b9f04a55f.methylation_array.sesame.level3betas.txt	d2219a3f-4c55-4dee-9b08-c6f330dd1acf	TCGA-AO-A1KQ	Primary Tumor	82df814f-5c83-413f-99f5-153aed79161c
2cd4820b-b104-4bcd-801c-d19cb0b749ba	fa1b44dd-3960-4ce1-be3c-2e2e0e7ece66.methylation_array.sesame.level3betas.txt	332148f5-f070-4c20-8eb1-4d8c0673aa52	TCGA-D8-A1XU	Primary Tumor	4fbe5e67-d18a-48d5-bd88-19a2f4c01c8d
8c295f70-b9a1-4ddc-a77d-115fe53b3c56	88c8a133-1c35-4e23-88d3-042cbca01208.methylation_array.sesame.level3betas.txt	0dc337fa-da8b-42c4-b9a7-fb76d81c161f	TCGA-A1-A0SN	Primary Tumor	62d2a36e-feb1-4084-8111-7ea38a4e3049
3e507d72-240f-4b9b-9792-8e0da8c63a55	bbf9988a-7181-4388-b39d-c4327051fed9.methylation_array.sesame.level3betas.txt	da9c10ea-c13f-4d88-8b94-a0cbc106d036	TCGA-BH-A0W5	Primary Tumor	050e66bb-438a-49d5-a005-7967a006b3f0
ece8e79d-07bc-4435-af2b-5d12577554a6	20171ef3-0986-476f-96f8-9d6051835771.methylation_array.sesame.level3betas.txt	b094e8b2-8ece-4b36-8025-18073a8b873c	TCGA-AO-A124	Primary Tumor	2f4d3cea-30c8-4cf0-a610-33b3e20241e8
e14e9d13-002a-4a69-931c-b20d5d3b0988	4f6114a2-0125-4bf5-8d62-d890fa751ee9.methylation_array.sesame.level3betas.txt	57af5c72-0d60-4a6b-b1b4-ec6dab90f80f	TCGA-A7-A6VV	Primary Tumor	c53140b8-0058-4bb2-be77-5121cd0e5b95
228c1755-2789-42cd-8d60-4797312d5c07	ea91d00f-af87-49b8-b7ee-0fb7f486c904.methylation_array.sesame.level3betas.txt	4a032bad-e726-48f2-8f39-e3acc109cc91	TCGA-BH-A0BZ	Primary Tumor	55906ee0-a385-4ec9-8515-90ab613eca35
94ed5a37-2b3c-4253-9ae8-8d80d7c9fee2	c9c7106d-96eb-4f60-b0bf-b2b6395d7f7b.methylation_array.sesame.level3betas.txt	4aa68586-6331-4795-b40c-859386640df6	TCGA-BH-A1FE	Primary Tumor	3de73049-e6e7-4ed7-be98-bf174fd37c89
35161ae5-9cbb-4566-9411-e88a084e47dd	d313dc0e-3840-487d-be90-817a1ef43f82.methylation_array.sesame.level3betas.txt	53886143-c1c6-40e9-88e6-e4e5e0271fc8	TCGA-A2-A3XX	Primary Tumor	0a1f4a81-38c6-407a-a33b-716a0f9a6b4d
620cea13-5734-4a1d-a992-abbb81164bdf	6efbf774-e5f0-45e2-aa14-554c0604bb02.methylation_array.sesame.level3betas.txt	57a1604c-60b7-4b30-a75e-f70939532c5c	TCGA-BH-A0B2	Primary Tumor	d2b1e8d2-304a-43cf-afb9-e7c0a69fff03
ff20cacb-75fa-493d-abf2-591fd1af6750	8363a413-fc96-4dbb-b460-00577fbfefae.methylation_array.sesame.level3betas.txt	f45210d3-9e66-4f5e-bef1-5ee5547cc893	TCGA-EW-A1PC	Primary Tumor	fb635f1d-5ee1-4e58-86ea-b1aada2de4ba
5fa3658c-1958-4cb7-81ac-081db86e9676	2cfc41ee-6c94-43a1-b234-14d2e96f6db3.methylation_array.sesame.level3betas.txt	c02699b5-580a-4d55-971e-f4692b2cce57	TCGA-A2-A3XW	Primary Tumor	9d306f32-10bf-4ef7-ac97-91dc07d8eb4a
cdf9dfb2-0e55-428a-9638-ab913cf8228c	a1d39cbf-1713-45c7-a4e8-665c8d148f21.methylation_array.sesame.level3betas.txt	ecab16bc-28d5-4c3a-8735-3c785bd047c4	TCGA-BH-A1FB	Primary Tumor	1fc22273-7e02-4193-9fbb-476e0eab6afb
e01a31b8-dbdd-4887-9c3f-8d6c0b9847f3	c9ec30b8-f7c0-4279-ab7a-16ee41de0d57.methylation_array.sesame.level3betas.txt	db55d9d9-dd56-4ca9-b1f1-0d929697b280	TCGA-BH-A5J0	Primary Tumor	2969174b-856a-4ba1-97c3-9038891cf24f
3ac89852-8b96-45fd-9775-91ccbdd34318	a1f11587-5a03-4d47-8588-ca849d981ace.methylation_array.sesame.level3betas.txt	8a0ef221-8070-43fc-9d98-def90abe4871	TCGA-E2-A1B1	Primary Tumor	1cb37b69-c0a9-4b5c-baf5-4107d0e029ad
80dcddfa-a808-4f70-99a6-4b0331f9a0d6	78813fe8-7c09-476a-bc5a-4796f9ac76f2.methylation_array.sesame.level3betas.txt	a482fc4c-ff1d-46a0-a968-7df06422cc4b	TCGA-B6-A0WX	Primary Tumor	7daa9124-2878-4708-ae74-28b17ef4898c
e62755e9-2196-4637-8594-7e9508b49ed3	804b4dc5-5734-4cee-ac9f-cf96f89a7740.methylation_array.sesame.level3betas.txt	e8f3cc64-5e15-4f4d-b73e-5c9b250a664c	TCGA-AR-A255	Primary Tumor	f9029956-e7fb-447a-9b6a-ea3dd2acadf4
1c5d26b3-039c-40c6-a7f8-a914937f82af	891a7d85-d1c6-486b-ae5c-393f3c7ef5b7.methylation_array.sesame.level3betas.txt	c5f00132-1c6b-4337-af6f-596c652665cc	TCGA-AR-A0U3	Primary Tumor	a439dcc3-4377-449d-983e-f34f8e5741e3
b407a1d2-e140-4bb1-b836-a8cd371eda85	5acb3c47-eb9c-4cdb-89dc-4891d4f57fd6.methylation_array.sesame.level3betas.txt	4b54e06e-a280-4981-a4e1-9aea154341b4	TCGA-UL-AAZ6	Primary Tumor	4530d39f-1a96-46b3-9964-cba7c03ad9c9
7bbe3cea-e4dd-46e2-92af-bfe4e9dde97f	bf2fd308-86da-443c-886b-a68fb127cea7.methylation_array.sesame.level3betas.txt	ee554215-bea2-4268-aaf9-784e68cdb969	TCGA-BH-A1F8	Primary Tumor	7e598a8a-9fb8-4c2d-94e7-ae1921addcd1
008f99df-4bb1-4f2d-87b9-4e60807f6195	0281de9b-0aed-44bd-b4bc-a2636826f92a.methylation_array.sesame.level3betas.txt	e37ae674-a107-4eb3-94d8-b86b0035a9f7	TCGA-AC-A3HN	Primary Tumor	96e71b7b-d32b-48bc-858d-20f7c8b7812d
5481cc36-2804-437d-8d48-65f047579a3a	82bbcff8-dcc2-4e2e-88cb-65972d65a30c.methylation_array.sesame.level3betas.txt	4f04bd10-9902-4a23-b15d-4f4409d79499	TCGA-E2-A108	Primary Tumor	24e9d23a-1340-4074-9268-ca85896569cf
62234ece-a297-485b-bd47-ed15f7f1d00b	590ef5f8-15bf-4aef-b5ad-e7d8951f7281.methylation_array.sesame.level3betas.txt	4bf50455-9ab7-4521-a791-089f66d3b877	TCGA-B6-A0RT	Primary Tumor	c2300b5b-43a7-43b8-8cd1-22ff7e89a21a
cf0d725f-d45f-44c2-aaa3-9b995965b502	03b9eb14-2540-4ccf-8aee-3f34a87f24e8.methylation_array.sesame.level3betas.txt	f43d622f-eed5-4933-adc6-ae9ad1e33028	TCGA-E2-A1IN	Primary Tumor	24153fe0-2c47-456a-b344-874a0e28de4d
aad87025-ec9c-4980-a9ce-8c9248f94e85	179f5c2e-5b74-428e-913f-f974ea580e27.methylation_array.sesame.level3betas.txt	54883111-d475-4515-ba3f-fece8a71e79e	TCGA-A2-A1FW	Primary Tumor	0dfe13f0-e1f5-4f7e-95b5-e88f9d9e920a
ed372689-15d0-4c08-8a74-5f68b95278c4	ee0e3cc4-e027-4a62-a5cf-e9a5c67e086d.methylation_array.sesame.level3betas.txt	5ed024e8-d05e-4c65-9441-eda9930ccc82	TCGA-A7-A26G	Primary Tumor	f0cf4acd-6b09-4538-b58c-e86c623b6c71
ea90d916-a754-4697-8745-48c9046d0b9c	8ebc5412-c2b7-4fd7-852c-fca4cf48cadf.methylation_array.sesame.level3betas.txt	b09643c2-ded5-4346-b3c5-90a48f88a02e	TCGA-E2-A1IJ	Primary Tumor	0c61c676-2a72-4dbe-8dcb-284bd112570c
a7a4b474-6c7f-40fc-a88c-1897c785c24c	6f47fe3d-d42a-472b-b69a-6e4c20b69893.methylation_array.sesame.level3betas.txt	52c35691-efca-42f5-a03e-02c9f872275c	TCGA-C8-A1HK	Primary Tumor	ca263104-9c70-4b9f-95d1-7a886587eebd
6cf0e9d7-eed6-4de4-9b9e-1eb95fd34e61	a5ac8fac-e653-4767-8629-82a8bdccc0b7.methylation_array.sesame.level3betas.txt	c31900a4-5dcd-4022-97ac-638e86e889e4	TCGA-3C-AALK	Primary Tumor	2a532346-0008-4af8-99bc-d709585da1d6
0cbba7ad-73d9-479a-9b9b-046258c3cf64	1b79fa1c-4c59-4bc8-8e77-90a700d73be8.methylation_array.sesame.level3betas.txt	79126e88-9cf8-45ff-bf91-a98da3b304d7	TCGA-AC-A2FK	Primary Tumor	5d7a6563-6e74-48cb-a6a9-6d860759ddac
7b8851c8-1416-483f-8b13-0f4f8b64988c	66d3cdf0-3bdb-4fa2-b3cf-07d0603ff252.methylation_array.sesame.level3betas.txt	3a0775a0-61ae-43f2-b5f6-629a44355c2f	TCGA-GM-A2DK	Primary Tumor	6407b3ab-d159-4700-8e6b-d460411643ac
ad732629-9ba0-4cf4-ad56-b87338f1858a	34340955-ae0e-4c75-bf01-4e8f42251c04.methylation_array.sesame.level3betas.txt	ad18820b-a804-49c0-ba8a-86c09fa6bce2	TCGA-BH-A1F6	Primary Tumor	e5a9fa79-2d0f-4cda-9fea-baab86f78b8e
8d36469b-8e8d-4a73-a1c6-4dfe145642c7	2b34151a-9892-4e15-bcc1-af9829075e49.methylation_array.sesame.level3betas.txt	ca20249f-b7ea-4fd9-9ecb-34f74755ae35	TCGA-XX-A89A	Primary Tumor	1422b157-eec7-460e-96c8-9121847d283b
1f0aed88-6208-4f89-826f-f0ae0125ed32	50c873e3-b33f-4f8e-9101-2da96601a3d2.methylation_array.sesame.level3betas.txt	ed2617c3-5d3b-4688-9283-0f8a10e0b10d	TCGA-E9-A5UO	Primary Tumor	ece822af-ea84-419b-99f1-6ce53e4c1e8a
eb3af332-7e58-4fd8-9f6e-8456b972e19e	0247ae5b-2c4b-4190-aa02-ccec21933db3.methylation_array.sesame.level3betas.txt	fa176764-a76f-44c7-b97a-cd6d21e052be	TCGA-E2-A1LB	Primary Tumor	26f9a1ab-fa60-47f3-ac29-96acaa68fb4a
c5a3fff1-4671-4c29-9a8d-4c3db84edc80	ebc5fba5-4d76-4c73-8e6a-a2543f2dd210.methylation_array.sesame.level3betas.txt	64089c20-939f-48b4-ae8b-904ad0597145	TCGA-E2-A15I	Primary Tumor	c2f00c0c-9ad9-4c1d-912c-52eacedcba12
441960e5-ea5d-431f-b629-063051e32169	c728239c-fca8-4c7d-93ac-0f4738153a3f.methylation_array.sesame.level3betas.txt	5c59028f-b8fa-4811-8314-be3eaed5f364	TCGA-EW-A6SB	Primary Tumor	569dc2bf-8078-4330-afac-f3ff65903249
61f21cf1-1a4d-45cc-be2b-b4f3459355ea	8fd5c0fe-6755-42c1-8f54-a554b09d9a43.methylation_array.sesame.level3betas.txt	c0b7b798-3383-4a45-a455-9eca5810739e	TCGA-EW-A3E8	Primary Tumor	a896cc6d-91d8-4c63-b9c6-2b049e88b8b3
c3d82734-d126-402b-9e05-7b9e405de911	7398681f-04ae-4777-bd98-5ce49bc89bb0.methylation_array.sesame.level3betas.txt	51ccbf1b-7cae-44ba-991a-11eda8b8c404	TCGA-BH-A1ES	Primary Tumor	aa1037f4-1414-4e05-b11a-c558a23b7e62
fe06bc33-38fb-464a-9556-0d7d680ab9bf	23523a69-8bfd-4108-ba0a-762a68e1cf68.methylation_array.sesame.level3betas.txt	6ffd1b8c-6f0b-456a-9160-e0c8021e5897	TCGA-OL-A97C	Primary Tumor	533d59ab-89cb-485f-934d-f22d8b602ee3
bc4a5f31-1c15-46a1-b431-dab918f7041e	ba80f67f-04f5-47d1-b921-fec7d83295e9.methylation_array.sesame.level3betas.txt	70ab4f23-23c4-409f-a5cc-18a010c3a24e	TCGA-C8-A26X	Primary Tumor	01aeb34a-75e4-446d-97ae-6e32c47158ad
6cb6920e-0e1c-46ce-affd-a781bb5827a8	578d5d21-544b-42c3-97d7-e0a1838d1437.methylation_array.sesame.level3betas.txt	739cb132-51e9-41be-8064-311a13da0d74	TCGA-D8-A1XA	Primary Tumor	4068463b-8568-4bdb-8db0-19390ec0c7f8
3a3b751b-8d1d-47b5-bdb6-86f5f14810ba	8d798bd9-8095-4311-81aa-b6d02fe467b7.methylation_array.sesame.level3betas.txt	7241b3d4-31ee-4fd2-a4a5-35a9d5f37d6a	TCGA-E2-A1B5	Primary Tumor	5b01ed81-2119-4797-9be9-67bc21abc7d9
203721ec-aef7-41da-bb2b-08f585374dbe	f1714837-e2d2-4ef8-a2e6-01c043f91561.methylation_array.sesame.level3betas.txt	726c6892-0dce-4869-a7a7-cc44c26fe843	TCGA-C8-A9FZ	Primary Tumor	0e20bd04-fdc5-4dbf-b132-5e4562e59413
fa826a54-e4ad-4edf-9374-07f4eee181f5	6eaeaa1d-eb70-4ad1-8f3a-129f83ba1210.methylation_array.sesame.level3betas.txt	996bd3f0-d767-4eff-9c82-99fcb5a3006a	TCGA-E2-A1B0	Primary Tumor	06479cfc-c43c-43f5-9d2f-44b3adc45d84
aa0eb735-d6e3-44f9-a4f9-f4ecefb8c569	c430c2bc-2277-4227-a2b6-667099f2e619.methylation_array.sesame.level3betas.txt	752ad011-79e0-494f-9868-98bf6feb28f8	TCGA-E2-A14N	Primary Tumor	caa51a8b-eadc-4d87-b0f8-f6ffc17723b5
81e2cfd6-941f-444d-bcca-521ba5e8a7a6	4028f62d-550a-49b3-869a-355f1f6c6cca.methylation_array.sesame.level3betas.txt	9ac44381-5d43-4f63-aa3f-7703bfc923c9	TCGA-E2-A10C	Primary Tumor	afed1e5d-c6c1-4d95-9e57-d82f6a823543
37c07f46-f5e7-4f87-a92b-b61c1ae52eed	9803ac9c-d4a6-42ed-8e31-7a7b813030f8.methylation_array.sesame.level3betas.txt	9b13927c-7357-44fd-8385-92ae6a656b7d	TCGA-B6-A0RG	Primary Tumor	b98aa84f-5144-4062-badc-32e89368d684
13562f76-f96d-4d07-921d-145a0d339a2d	3bacf66d-0a60-438a-811c-0163cc508d7e.methylation_array.sesame.level3betas.txt	9f3cc92b-fa22-478e-a2e4-6b4c8afb93d6	TCGA-E9-A24A	Primary Tumor	91202959-0b44-43ba-961c-58c9de842d76
363ee76a-fd91-4826-b8e6-4ca269f89ae4	163799b6-69de-48d8-87f6-59952ffbe9c0.methylation_array.sesame.level3betas.txt	9ba11ea8-97d3-464a-90a4-ec1151be9088	TCGA-PL-A8LY	Primary Tumor	cb389c7a-50d4-4f2d-9c5c-c1fff17e442a
29b93ccb-60c6-4639-bf3f-a6a4b35aa590	c650bc79-8d29-4c3e-9ec6-6fbc7aba838a.methylation_array.sesame.level3betas.txt	680f23a9-fcce-493e-b908-27c1ad202e4c	TCGA-D8-A27E	Primary Tumor	0190a751-0a1f-4911-b5dd-26964b7fa5a5
5fda2734-0e17-4e4e-abd2-491f55aa3b37	06070786-4f18-4ebd-afdc-837af04198b5.methylation_array.sesame.level3betas.txt	6cb6f179-defd-4661-af0a-c353b74c0c49	TCGA-A7-A26J	Primary Tumor	31a140ce-bcb7-46b4-8105-626c9db1e183
5b777edb-e0fa-489b-a8a1-bbd94ee2863b	8f009c0c-5f4a-453e-8f09-5576a11c2462.methylation_array.sesame.level3betas.txt	6cb6f179-defd-4661-af0a-c353b74c0c49	TCGA-A7-A26J	Primary Tumor	10cee689-473e-4b9b-bffd-313202835e34
f426a67e-faff-4cdc-b7d1-a440be478b60	edd37da2-cdb9-4476-847b-61b1f2d6e166.methylation_array.sesame.level3betas.txt	6951fe6a-d7d1-4f41-85af-76655b5d1f62	TCGA-C8-A8HQ	Primary Tumor	e24e7c7e-1cd5-4c45-b50c-a731f894cdbe
4b0363ed-66f0-41f2-93e0-9e4835c41749	f1fd6980-0dce-47ea-893d-47c65502a2c7.methylation_array.sesame.level3betas.txt	67c73260-a242-4bba-87c5-d2302556dff7	TCGA-AC-A3TM	Primary Tumor	4ee0389f-33ec-4a69-bc02-1c458d812cb2
f94233d4-2768-413d-a3d5-03e6061b2e5a	727d2856-09cb-4131-9052-f3cd85136cef.methylation_array.sesame.level3betas.txt	cb9f5e50-f49d-4899-8895-9367afcc1015	TCGA-A7-A0DC	Primary Tumor	00b54c99-c26d-423a-9871-2552c1603a9c
7521fbeb-1eeb-40d8-a144-43b7d9e07685	d9a51484-0d7f-423c-a3b2-93df9ce5da76.methylation_array.sesame.level3betas.txt	5c9d8163-a68e-43ce-9cba-effb7405761e	TCGA-LL-A6FP	Primary Tumor	e8811c84-1822-40cb-ba64-10939e29cd35
13870ed6-1144-4e01-b385-2ac750ce06eb	29644452-cc56-4895-a959-c7a1c344444a.methylation_array.sesame.level3betas.txt	b3354b72-2637-4edc-9a95-e55801d3ac13	TCGA-C8-A1HO	Primary Tumor	6e7092aa-e92c-4d9b-8ed1-f8c32f39fe80
179d38c0-75ff-4197-b785-98c3d145331a	9bc2055b-86f4-4ab7-80db-568b8d65b9f3.methylation_array.sesame.level3betas.txt	1502c7d7-1535-4e56-9f34-30623acd50d5	TCGA-B6-A1KC	Primary Tumor	0cc10a1e-a90a-4c55-87a2-a74d47474a4a
e581cccc-8d68-42db-bfc3-a996c5431c28	f7e81ca6-5c0e-4fc1-bdcf-9ddc0749fd01.methylation_array.sesame.level3betas.txt	444374f8-9282-439c-af00-0f828edcbff3	TCGA-C8-A1HI	Primary Tumor	f0471d79-d107-4809-976e-fe5b231f0e9d
316859ab-f97a-4dbb-9bad-fb831ae9e8ea	cb3b3878-adfb-41e0-9f1a-971f38df16dd.methylation_array.sesame.level3betas.txt	e17c565c-9857-4df3-a352-903b53093c85	TCGA-AO-A0JI	Primary Tumor	630613d2-682f-4a1a-b1fa-95320fb9a9b7
cbb1f6a4-d24b-491f-be84-fb9a99acf2bf	435578b0-5e1b-4c59-bc82-5020c98775c2.methylation_array.sesame.level3betas.txt	7875018b-91dc-4ab1-83b0-ee3883e2816e	TCGA-BH-A0C0	Primary Tumor	c1898b32-a9c5-410b-a197-572b2a6a2d7a
af1b0625-b635-4628-8091-6c0f5f72550f	f2a6ab54-ed90-483c-9258-2ed63537bbd1.methylation_array.sesame.level3betas.txt	67c5f371-3fa9-47c5-8b15-c2dd9acc8519	TCGA-AC-A2QH	Primary Tumor	11f78e42-43e5-4bd5-9f88-e5a195aece83
ef6d0380-24ce-431e-8728-d9b2a416cf4e	50ab9ba6-b3c8-460d-818a-a8b5c20ddf3b.methylation_array.sesame.level3betas.txt	39de7761-e762-4811-b95c-8216b79ae06b	TCGA-AN-A0XW	Primary Tumor	38bf35cd-b2f7-4532-9bff-d95cfe2cafd5
a92da7f3-a88b-466d-9442-af72d0284722	82978eff-30b4-48a0-8806-78d3d8f7ad70.methylation_array.sesame.level3betas.txt	b9c6c069-2a2b-4cc7-a398-dc45c132d979	TCGA-AC-A8OP	Primary Tumor	c32e8a89-bc6b-4e8a-8719-4509412b5729
e98d9db8-35d7-42c1-880b-fe4f8297265d	d1ed45d1-f095-4a81-a71a-9326f5cd1b36.methylation_array.sesame.level3betas.txt	3f56d67f-5a9c-4353-9408-e7f60eb6477b	TCGA-LL-A442	Primary Tumor	efea8f6e-fb7d-42f5-abca-3ff47da3c062
